The Cost of Noise:  Model and Calculations,,,,,,
"Scenario 1: Urban Rail (HSR, 92 db(A) at 25 meters)",,,,,,
Interest,0.075,,,,TOTAL COST/km,336522.58312995685
Years,30.0,,,,$/veh-km,0.6505429903500398
Trains/Hour,5.0,,,,Cost per dB(A),0.006200000000000001
Speed (km/hr),200.0,,,,Mean House Value,250000.0
% Heavy Vehicles,100.0,,,,Density (hh/sqkm),360.0
height,0.0,,,,Base NEF dB(A),0.0
u,0.00016362500000000003,,,,Total Houses/sq km,359.99999999999966
peak,18.0,capacity,350.0,,ANNUAL COST/km,28493.782977331743
passenger/train,262.5,load factor,0.75,,$/pass-km,0.0024782590108572947
Noise@25m,81.7332666325354,,,,$/pass-trip (1000km),2.4782590108572946
,,,,,,
Distance (m),L10,Leq,NEF,Houses/Band,Cost/Band,Cost/Band/House
10.0,81.7332666325354,78.5189809182497,13.27569172692867,7.2,148156.71967252396,20577.32217673944
20.0,81.7332666325354,78.5189809182497,13.27569172692867,7.2,148156.71967252396,20577.32217673944
30.0,72.06054477880646,68.84625906452075,3.6029698731997257,7.2,40209.14378490895,5584.603303459576
40.0,65.45788492391112,62.24359920962541,-2.99968998169561,7.2,-0.0,-0.0
50.0,62.387822925077515,59.1735372107918,-6.069751980529219,7.2,-0.0,-0.0
60.0,60.36562478298403,57.15133906869831,-8.09195012262272,7.2,-0.0,-0.0
70.0,58.85522506901579,55.64093935473007,-9.60234983659096,7.2,-0.0,-0.0
80.0,57.64919418928825,54.43490847500254,-10.808380716318496,7.2,-0.0,-0.0
90.0,56.64519914046262,53.43091342617691,-11.812375765144125,7.2,-0.0,-0.0
100.0,55.78516307018218,52.570877355896464,-12.672411835424569,7.2,-0.0,-0.0
110.0,55.032932581028604,51.81864686674289,-13.424642324578144,7.2,-0.0,-0.0
120.0,54.36446651401616,51.15018079973044,-14.09310839159059,7.2,-0.0,-0.0
130.0,53.76296492808869,50.54867921380298,-14.694609977518056,7.2,-0.0,-0.0
140.0,53.21622454107227,50.00193882678656,-15.241350364534469,7.2,-0.0,-0.0
150.0,52.71510107134857,49.500815357062855,-15.742473834258178,7.2,-0.0,-0.0
160.0,52.252565214120445,49.03827949983473,-16.20500969148631,7.2,-0.0,-0.0
170.0,51.82309684058775,48.60881112630204,-16.634478065018996,7.2,-0.0,-0.0
180.0,51.42228167985073,48.20799596556501,-17.03529322575602,7.2,-0.0,-0.0
190.0,51.046534334392916,47.8322486201072,-17.41104057121383,7.2,-0.0,-0.0
200.0,50.692902929255084,47.47861721496937,-17.764671976351664,7.2,-0.0,-0.0
210.0,50.35892812381468,47.14464240952896,-18.09864678179207,7.2,-0.0,-0.0
220.0,50.04253928556729,46.82825357128157,-18.41503562003946,7.2,-0.0,-0.0
230.0,49.74197665791357,46.52769094362785,-18.71559824769318,7.2,-0.0,-0.0
240.0,49.45573208348815,46.241446369202436,-19.00184282211859,7.2,-0.0,-0.0
250.0,49.18250321528684,45.96821750100113,-19.275071690319905,7.2,-0.0,-0.0
260.0,48.92115769252901,45.70687197824329,-19.536417213077726,7.2,-0.0,-0.0
270.0,48.6707047871616,45.45641907287588,-19.786870118445137,7.2,-0.0,-0.0
280.0,48.43027272613327,45.21598701184755,-20.02730217947348,7.2,-0.0,-0.0
290.0,48.199090378358214,44.9848046640725,-20.25848452724854,7.2,-0.0,-0.0
300.0,47.97647233555931,44.76218662127359,-20.48110257004744,7.2,-0.0,-0.0
310.0,47.761806659120815,44.5475209448351,-20.695768246485926,7.2,-0.0,-0.0
320.0,47.55454474093309,44.340259026647374,-20.903030164673652,7.2,-0.0,-0.0
330.0,47.35419285512486,44.13990714083914,-21.103382050481883,7.2,-0.0,-0.0
340.0,47.16030507319335,43.946019358907634,-21.297269832413406,7.2,-0.0,-0.0
350.0,46.972477286733685,43.75819157244797,-21.485097618873056,7.2,-0.0,-0.0
360.0,46.79034213626676,43.57605642198104,-21.66723276933999,7.2,-0.0,-0.0
370.0,46.61356468617693,43.39927897189121,-21.84401021942982,7.2,-0.0,-0.0
380.0,46.44183871778816,43.22755300350244,-22.01573618781859,7.2,-0.0,-0.0
390.0,46.27488353750463,43.06059782321891,-22.182691368102113,7.2,-0.0,-0.0
400.0,46.112441216453234,42.89815550216752,-22.345133689153514,7.2,-0.0,-0.0
410.0,45.95427419346582,42.739988479180106,-22.503300712140913,7.2,-0.0,-0.0
420.0,45.80016318547966,42.585877471193946,-22.657411720127087,7.2,-0.0,-0.0
430.0,45.64990535922511,42.43561964493939,-22.807669546381646,7.2,-0.0,-0.0
440.0,45.50331272594891,42.289027011663194,-22.95426217965783,7.2,-0.0,-0.0
450.0,45.36021072729966,42.145925013013944,-23.09736417830709,7.2,-0.0,-0.0
460.0,45.220436985692416,42.0061512714067,-23.237137919914332,7.2,-0.0,-0.0
470.0,45.0838401967163,41.86955448243059,-23.373734708890453,7.2,-0.0,-0.0
480.0,44.95027914464019,41.735993430354476,-23.507295760966542,7.2,-0.0,-0.0
490.0,44.8196218249554,41.60533611066968,-23.637953080651357,7.2,-0.0,-0.0
500.0,44.69174466028721,41.4774589460015,-23.765830245319535,7.2,-0.0,-0.0
,,,,,,
,,,,359.99999999999966,336522.58312995685,
